codigo,codigo_dpto,codigo_mun,dpto,mun,metota,mesesc,pmesesc,meserr,centota,carg,cargElectos,cargEmpatados,cargtota,votant,pvotant,absten,pabsten,votnul,pvotnul,votnma,pvotnma,FEDERICO_GUTIÉRREZ_vot,FEDERICO_GUTIÉRREZ_pvot,RODOLFO_HERNÁNDEZ_vot,RODOLFO_HERNÁNDEZ_pvot,GUSTAVO_PETRO_vot,GUSTAVO_PETRO_pvot,SERGIO_FAJARDO_vot,SERGIO_FAJARDO_pvot,JOHN MILTON_RODRÍGUEZ_vot,JOHN MILTON_RODRÍGUEZ_pvot,ENRIQUE_GÓMEZ MARTÍNEZ_vot,ENRIQUE_GÓMEZ MARTÍNEZ_pvot,LUIS_PÉREZ_vot,LUIS_PÉREZ_pvot,INGRID_BETANCOURT_vot,INGRID_BETANCOURT_pvot,cod2,dane
1500019,14,7,CUNDINAMARCA,BELTRAN,7,7,100,0,2308,0,0,0,0,1245,53.94,1063,46.05,6,0.48,0,0,242,19.53,688,55.52,285,23.00,9,0.72,1,0.08,4,0.32,0,0,0,0,15019,25086
0700016,11,4,BOYACA,BERBEO,4,4,100,0,1417,0,0,0,0,846,59.7,571,40.29,7,0.82,3,0.35,66,7.89,415,49.64,299,35.76,29,3.46,2,0.23,1,0.11,0,0,1,0.11,07016,15090
0100052,13,10,ANTIOQUIA,BETANIA,23,23,100,0,8397,0,0,0,0,3276,39.01,5121,60.98,11,0.33,6,0.18,1926,59.09,834,25.59,354,10.86,102,3.12,5,0.15,3,0.09,3,0.09,1,0.03,01052,5091
0700019,10,2,BOYACA,BETEITIVA,5,5,100,0,1885,0,0,0,0,1036,54.96,849,45.03,8,0.77,2,0.19,168,16.37,460,44.83,344,33.52,38,3.70,1,0.09,2,0.19,0,0,0,0,07019,15092
0100055,19,9,ANTIOQUIA,BETULIA,38,38,100,0,13675,0,0,0,0,4952,36.21,8723,63.78,55,1.11,18,0.36,2771,56.79,1331,27.28,406,8.32,201,4.11,50,1.02,12,0.24,17,0.34,6,0.12,01055,5093
2700022,15,7,SANTANDER,BETULIA,13,13,100,0,4355,0,0,0,0,2651,60.87,1704,39.12,14,0.52,4,0.15,105,3.98,2219,84.27,258,9.79,21,0.79,9,0.34,2,0.07,1,0.03,2,0.07,27022,68092
1500022,11,7,CUNDINAMARCA,BITUIMA,9,9,100,0,2885,0,0,0,0,1365,47.31,1520,52.68,11,0.80,2,0.14,227,16.78,799,59.09,259,19.15,42,3.10,9,0.66,1,0.07,1,0.07,1,0.07,15022,25095
0700022,17,8,BOYACA,BOAVITA,14,14,100,0,4991,0,0,0,0,2700,54.09,2291,45.90,18,0.66,2,0.07,447,16.67,1623,60.55,479,17.87,104,3.88,3,0.11,7,0.26,2,0.07,1,0.03,07022,15097
2500010,19,11,NORTE DE SAN,BOCHALEMA,24,24,100,0,8048,0,0,0,0,4772,59.29,3276,40.70,21,0.44,9,0.18,1412,29.77,2708,57.10,419,8.83,89,1.87,63,1.32,5,0.10,0,0,1,0.02,25010,54099
1600001,22,22,BOGOTA D.C.,BOGOTA. D.C.,14935,14935,100,0,5935722,0,0,0,0,3796277,63.95,2139445,36.04,34047,0.89,1736,0.04,723538,19.24,833016,22.15,1769671,47.05,299266,7.95,47055,1.25,9925,0.26,2404,0.06,2487,0.06,16001,11001
1500025,14,6,CUNDINAMARCA,BOJACA,18,18,100,0,7056,0,0,0,0,5055,71.64,2001,28.35,128,2.53,1,0.01,397,8.05,2575,52.27,1634,33.17,163,3.30,64,1.29,15,0.30,5,0.10,3,0.06,15025,25099
1700011,23,12,CHOCO,BOJAYA (BELLAVISTA),29,29,100,0,7815,0,0,0,0,2400,30.71,5415,69.28,12,0.50,3,0.12,244,10.23,79,3.31,1979,82.97,40,1.67,14,0.58,8,0.33,0,0,3,0.12,17011,27099
0100058,15,10,ANTIOQUIA,BOLIVAR,66,66,100,0,24081,0,0,0,0,11460,47.58,12621,52.41,111,0.96,31,0.27,6932,61.24,2354,20.79,1355,11.97,403,3.56,32,0.28,27,0.23,7,0.06,7,0.06,01058,5101
1100007,32,25,CAUCA,BOLIVAR,116,116,100,0,30390,0,0,0,0,13881,45.67,16509,54.32,181,1.30,94,0.67,1145,8.41,520,3.82,11491,84.45,155,1.13,90,0.66,23,0.16,5,0.03,7,0.05,11007,19100
2700025,19,14,SANTANDER,BOLIVAR,30,30,100,0,8202,0,0,0,0,4349,53.02,3853,46.97,26,0.59,10,0.22,325,7.53,2922,67.74,948,21.98,35,0.81,53,1.22,4,0.09,1,0.02,0,0,27025,68101
3100016,15,12,VALLE,BOLIVAR,42,42,100,0,13437,0,0,0,0,7019,52.23,6418,47.76,76,1.08,15,0.21,2413,34.82,2204,31.81,1971,28.44,142,2.04,59,0.85,10,0.14,3,0.04,3,0.04,31016,76100
8800215,5,4,CONSULADOS,BOLIVIA,8,8,100,0,1326,0,0,0,0,491,37.02,835,62.97,1,0.20,0,0,201,41.02,104,21.22,151,30.81,22,4.48,5,1.02,4,0.81,0,0,0,0,88215,27810
1200200,17,13,CESAR,BOSCONIA,81,81,100,0,31071,0,0,0,0,14490,46.63,16581,53.36,147,1.01,15,0.10,2351,16.40,4724,32.97,6759,47.17,155,1.08,125,0.87,34,0.23,3,0.02,8,0.05,12200,20060
0700025,16,6,BOYACA,BOYACA,12,12,100,0,4429,0,0,0,0,2366,53.42,2063,46.57,17,0.71,5,0.21,156,6.65,1536,65.52,560,23.89,46,1.96,12,0.51,6,0.25,0,0,1,0.04,07025,15104
8800220,6,4,CONSULADOS,BRASIL,39,39,100,0,5718,0,0,0,0,2337,40.87,3381,59.12,0,0,0,0,588,25.16,261,11.16,1232,52.71,218,9.32,6,0.25,5,0.21,1,0.04,2,0.08,88220,27810
0100062,10,7,ANTIOQUIA,BRICEÑO,22,22,100,0,6866,0,0,0,0,2348,34.19,4518,65.80,30,1.27,18,0.76,326,14.17,1309,56.91,532,23.13,70,3.04,4,0.17,10,0.43,3,0.13,2,0.08,01062,5107
0700028,16,6,BOYACA,BRICEÑO,7,7,100,0,2380,0,0,0,0,1463,61.47,917,38.52,3,0.20,5,0.34,138,9.48,1117,76.76,162,11.13,22,1.51,7,0.48,3,0.20,0,0,0,0,07028,15106
2700001,19,16,SANTANDER,BUCARAMANGA,1340,1340,100,0,511273,0,0,0,0,342141,66.91,169132,33.08,1108,0.32,118,0.03,39114,11.47,219748,64.45,68600,20.12,6248,1.83,4057,1.19,490,0.14,84,0.02,93,0.02,27001,68001
2500013,12,8,NORTE DE SAN,BUCARASICA,13,13,100,0,4168,0,0,0,0,2164,51.91,2004,48.08,8,0.36,11,0.50,850,39.62,1126,52.49,100,4.66,42,1.95,1,0.04,0,0,1,0.04,1,0.04,25013,54109
3100019,29,26,VALLE,BUENAVENTURA,612,611,99.83,0,231041,0,0,0,0,92720,40.13,138321,59.86,2083,2.24,202,0.21,7898,8.73,6566,7.26,70815,78.30,1342,1.48,2124,2.34,257,0.28,80,0.08,84,0.09,31019,76109
0700031,13,7,BOYACA,BUENAVISTA,15,15,100,0,4951,0,0,0,0,2851,57.58,2100,42.41,24,0.84,9,0.31,214,7.59,2107,74.76,416,14.76,29,1.02,24,0.85,5,0.17,0,0,4,0.14,07031,15109
1300007,14,10,CORDOBA,BUENAVISTA,50,50,100,0,18195,0,0,0,0,8193,45.02,10002,54.97,43,0.52,25,0.30,1919,23.61,1390,17.10,4438,54.62,154,1.89,84,1.03,7,0.08,3,0.03,5,0.06,13007,23079
2600005,13,7,QUINDIO,BUENAVISTA,8,8,100,0,2766,0,0,0,0,1516,54.8,1250,45.19,19,1.25,4,0.26,552,36.97,415,27.79,438,29.33,54,3.61,6,0.40,5,0.33,0,0,1,0.06,26005,63111
2800010,9,6,SUCRE,BUENAVISTA,26,26,100,0,9893,0,0,0,0,4868,49.2,5025,50.79,16,0.32,8,0.16,1550,31.99,404,8.34,2674,55.20,59,1.21,82,1.69,6,0.12,1,0.02,3,0.06,28010,70110
1100010,22,15,CAUCA,BUENOS AIRES,52,52,100,0,17482,0,0,0,0,8437,48.26,9045,51.73,564,6.68,123,1.45,1424,18.37,834,10.76,4396,56.72,274,3.53,400,5.16,52,0.67,19,0.24,12,0.15,11010,19110
6800013,15,4,VAUPES,BUENOS AIRES (PACOA),5,5,100,0,1155,0,0,0,0,250,21.64,905,78.35,5,2.00,3,1.20,18,7.43,10,4.13,194,80.16,3,1.23,1,0.41,5,2.06,0,0,6,2.47,68013,97511
2300019,26,15,NARIÑO,BUESACO,52,52,100,0,18300,0,0,0,0,9377,51.24,8923,48.75,194,2.06,33,0.35,2286,24.98,1994,21.79,4363,47.68,226,2.46,13,0.14,53,0.57,7,0.07,7,0.07,23019,52110
3100022,28,17,VALLE,BUGA,285,285,100,0,107034,0,0,0,0,62659,58.54,44375,41.45,1083,1.72,75,0.11,12048,19.58,10421,16.94,34359,55.86,2242,3.64,782,1.27,145,0.23,35,0.05,40,0.06,31022,76111
3100025,17,13,VALLE,BUGALAGRANDE,61,61,100,0,20384,0,0,0,0,11285,55.36,9099,44.63,189,1.67,28,0.24,1829,16.52,1951,17.62,6697,60.50,278,2.51,77,0.69,25,0.22,4,0.03,8,0.07,31025,76113
0100061,16,9,ANTIOQUIA,BURITICA,21,21,100,0,7550,0,0,0,0,2392,31.68,5158,68.31,59,2.46,18,0.75,868,37.49,625,26.99,600,25.91,107,4.62,17,0.73,13,0.56,7,0.30,3,0.12,01061,5113
0700034,10,3,BOYACA,BUSBANZA,3,3,100,0,963,0,0,0,0,658,68.32,305,31.67,6,0.91,0,0,82,12.57,370,56.74,158,24.23,30,4.60,4,0.61,1,0.15,0,0,1,0.15,07034,15114
1500029,13,5,CUNDINAMARCA,CABRERA,11,11,100,0,3704,0,0,0,0,2087,56.34,1617,43.65,12,0.57,3,0.14,89,4.29,782,37.74,1139,54.97,25,1.20,19,0.91,3,0.14,0,0,0,0,15029,25120
2700028,9,4,SANTANDER,CABRERA,5,5,100,0,1774,0,0,0,0,1116,62.9,658,37.09,1,0.08,4,0.35,113,10.17,924,83.16,56,5.04,4,0.36,2,0.18,3,0.27,0,0,2,0.18,27028,68121
5200008,15,8,META,CABUYARO,15,15,100,0,5436,0,0,0,0,3484,64.09,1952,35.90,39,1.11,11,0.31,385,11.21,2370,69.01,564,16.42,32,0.93,47,1.36,1,0.02,0,0,2,0.05,52008,50124
5000073,6,1,GUAINIA,CACAHUAL,1,1,100,0,309,0,0,0,0,18,5.82,291,94.17,0,0,0,0,3,16.66,1,5.55,11,61.11,3,16.66,0,0,0,0,0,0,0,0,50073,94886
0100064,17,9,ANTIOQUIA,CACERES,53,53,100,0,19815,0,0,0,0,5685,28.69,14130,71.30,66,1.16,29,0.51,1259,22.52,1346,24.07,2549,45.59,181,3.23,75,1.34,28,0.50,6,0.10,8,0.14,01064,5120
1500030,12,7,CUNDINAMARCA,CACHIPAY,26,26,100,0,9789,0,0,0,0,5846,59.72,3943,40.27,45,0.76,11,0.18,1023,17.66,3102,53.57,1320,22.79,174,3.00,71,1.22,9,0.15,2,0.03,2,0.03,15030,25123
2500019,17,10,NORTE DE SAN,CACHIRA,26,26,100,0,7485,0,0,0,0,4463,59.62,3022,40.37,23,0.51,4,0.08,1249,28.15,2916,65.73,207,4.66,36,0.81,7,0.15,3,0.06,0,0,1,0.02,25019,54128
2500016,16,6,NORTE DE SAN,CACOTA,8,8,100,0,2501,0,0,0,0,1574,62.93,927,37.06,6,0.38,0,0,167,10.65,1206,76.91,145,9.24,28,1.78,8,0.51,0,0,0,0,0,0,25016,54125
0100067,10,6,ANTIOQUIA,CAICEDO,18,18,100,0,6844,0,0,0,0,2918,42.63,3926,57.36,59,2.02,21,0.71,1417,49.92,754,26.56,429,15.11,118,4.15,14,0.49,13,0.45,5,0.17,4,0.14,01067,5125
3100028,17,11,VALLE,CAICEDONIA,78,78,100,0,27866,0,0,0,0,14145,50.76,13721,49.23,345,2.43,46,0.32,4791,34.83,4208,30.59,3825,27.81,470,3.41,77,0.55,38,0.27,4,0.02,16,0.11,31028,76122
2800020,18,10,SUCRE,CAIMITO,31,31,100,0,10050,0,0,0,0,4730,47.06,5320,52.93,40,0.84,13,0.27,1072,22.92,447,9.55,2945,62.96,82,1.75,59,1.26,16,0.34,1,0.02,4,0.08,28020,70124
2900022,17,9,TOLIMA,CAJAMARCA,46,46,100,0,16856,0,0,0,0,8640,51.25,8216,48.74,140,1.62,15,0.17,1455,17.14,4408,51.95,2279,26.85,139,1.63,62,0.73,18,0.21,3,0.03,5,0.05,29022,73124
1100013,15,14,CAUCA,CAJIBIO,76,76,100,0,25793,0,0,0,0,10516,40.77,15277,59.22,260,2.47,88,0.83,1948,19.15,1478,14.53,5634,55.40,344,3.38,425,4.17,56,0.55,2,0.01,11,0.10,11013,19130
1500031,14,12,CUNDINAMARCA,CAJICA,153,153,100,0,58066,0,0,0,0,43503,74.91,14563,25.08,394,0.90,18,0.04,8625,20.01,16703,38.76,13462,31.24,2948,6.84,380,0.88,140,0.32,17,0.03,27,0.06,15031,25126
0500013,13,11,BOLIVAR,CALAMAR,54,54,100,0,19811,0,0,0,0,8051,40.63,11760,59.36,86,1.06,39,0.48,3485,43.96,936,11.80,3091,38.99,177,2.23,68,0.85,29,0.36,5,0.06,8,0.10,05013,13140
5400003,14,9,GUAVIARE,CALAMAR,19,19,100,0,6608,0,0,0,0,2894,43.79,3714,56.20,37,1.27,14,0.48,185,6.50,985,34.64,1510,53.11,44,1.54,36,1.26,8,0.28,1,0.03,3,0.10,54003,95015
2600010,14,13,QUINDIO,CALARCA,162,162,100,0,62430,0,0,0,0,35927,57.54,26503,42.45,729,2.02,57,0.15,10005,28.47,12136,34.53,10276,29.24,1462,4.16,276,0.78,75,0.21,21,0.05,36,0.10,26010,63130
0100070,19,15,ANTIOQUIA,CALDAS,179,179,100,0,68788,0,0,0,0,42539,61.84,26249,38.15,895,2.10,73,0.17,18368,44.18,8334,20.04,10736,25.82,2508,6.03,340,0.81,114,0.27,95,0.22,60,0.14,01070,5129
0700037,19,6,BOYACA,CALDAS,10,10,100,0,3148,0,0,0,0,1764,56.03,1384,43.96,16,0.90,4,0.22,194,11.12,1121,64.27,362,20.75,45,2.58,5,0.28,4,0.22,0,0,0,0,07037,15131
1100016,17,14,CAUCA,CALDONO,66,66,100,0,24442,0,0,0,0,13962,57.12,10480,42.87,197,1.41,98,0.70,1251,9.15,1011,7.39,10632,77.79,244,1.78,218,1.59,46,0.33,17,0.12,34,0.24,11016,19137
3100001,23,21,VALLE,CALI,4495,4495,100,0,1791633,0,0,0,0,1001689,55.9,789944,44.09,12022,1.20,1198,0.11,222729,22.53,139630,14.12,527492,53.36,48375,4.89,24777,2.50,2352,0.23,609,0.06,698,0.07,31001,76001
2700031,9,4,SANTANDER,CALIFORNIA,5,5,100,0,1710,0,0,0,0,1093,63.91,617,36.08,5,0.45,1,0.09,145,13.33,832,76.54,81,7.45,7,0.64,2,0.18,1,0.09,1,0.09,1,0.09,27031,68132
3100040,20,16,VALLE,CALIMA (DARIEN),49,49,100,0,14945,0,0,0,0,7822,52.33,7123,47.66,126,1.61,18,0.23,1475,19.21,2448,31.88,3221,41.95,187,2.43,132,1.71,16,0.20,3,0.03,6,0.07,31040,76126
1100019,22,16,CAUCA,CALOTO,59,59,100,0,19984,0,0,0,0,12491,62.5,7493,37.49,297,2.37,29,0.23,1523,12.51,1031,8.47,8953,73.59,263,2.16,157,1.29,26,0.21,4,0.03,8,0.06,11019,19142
0100073,13,8,ANTIOQUIA,CAMPAMENTO,20,20,100,0,7029,0,0,0,0,1845,26.24,5184,73.75,26,1.40,24,1.30,838,46.68,448,24.95,283,15.76,123,6.85,4,0.22,13,0.72,1,0.05,3,0.16,01073,5134
0300007,8,7,ATLANTICO,CAMPO DE LA CRUZ,61,61,100,0,22710,0,0,0,0,7518,33.1,15192,66.89,48,0.63,10,0.13,3631,48.67,879,11.78,2554,34.23,137,1.83,62,0.83,94,1.26,3,0.04,7,0.09,03007,8137
1900022,13,8,HUILA,CAMPOALEGRE,68,68,100,0,25567,0,0,0,0,14441,56.48,11126,43.51,288,1.99,19,0.13,2109,14.92,6624,46.86,4741,33.54,180,1.27,216,1.52,26,0.18,4,0.02,6,0.04,19022,41132
0700040,13,6,BOYACA,CAMPOHERMOSO,8,8,100,0,2466,0,0,0,0,1383,56.08,1083,43.91,8,0.57,1,0.07,148,10.77,1012,73.65,170,12.37,26,1.89,2,0.14,1,0.07,2,0.14,0,0,07040,15135
8800250,35,22,CONSULADOS,CANADA,123,123,100,0,43622,0,0,0,0,21830,50.04,21792,49.95,14,0.06,2,0.01,7940,36.39,3186,14.60,8057,36.93,2190,10.03,114,0.52,58,0.26,3,0.01,18,0.08,88250,27810
1300009,21,13,CORDOBA,CANALETE,51,51,100,0,17077,0,0,0,0,6339,37.12,10738,62.87,37,0.58,14,0.22,1866,29.67,692,11.00,3461,55.04,119,1.89,41,0.65,22,0.34,4,0.06,6,0.09,13009,23090
0300010,14,12,ATLANTICO,CANDELARIA,37,37,100,0,13753,0,0,0,0,5240,38.1,8513,61.89,21,0.40,11,0.20,2537,48.71,594,11.40,1787,34.31,104,1.99,91,1.74,16,0.30,2,0.03,1,0.01,03010,8141
3100031,21,18,VALLE,CANDELARIA,198,198,100,0,77044,0,0,0,0,43813,56.86,33231,43.13,1101,2.51,80,0.18,5376,12.61,5964,13.98,27926,65.50,975,2.28,1279,3.00,73,0.17,24,0.05,35,0.08,31031,76130
0500014,17,8,BOLIVAR,CANTAGALLO,21,21,100,0,7661,0,0,0,0,4041,52.74,3620,47.25,25,0.61,7,0.17,454,11.32,1538,38.36,1808,45.09,28,0.69,138,3.44,5,0.12,1,0.02,2,0.04,05014,13160
0100076,14,11,ANTIOQUIA,CAÑASGORDAS,39,39,100,0,14292,0,0,0,0,6598,46.16,7694,53.83,112,1.69,29,0.43,3813,59.05,1658,25.67,650,10.06,183,2.83,13,0.20,10,0.15,11,0.17,5,0.07,01076,5138
1500034,17,12,CUNDINAMARCA,CAPARRAPI,33,33,100,0,10726,0,0,0,0,5254,48.98,5472,51.01,34,0.64,11,0.20,720,13.82,3756,72.10,505,9.69,63,1.20,99,1.90,13,0.24,1,0.01,7,0.13,15034,25148
2700034,12,8,SANTANDER,CAPITANEJO,13,13,100,0,5002,0,0,0,0,2962,59.21,2040,40.78,16,0.54,7,0.23,435,14.80,2167,73.73,271,9.22,39,1.32,4,0.13,4,0.13,2,0.06,1,0.03,27034,68147
1500037,12,8,CUNDINAMARCA,CAQUEZA,38,38,100,0,14864,0,0,0,0,9357,62.95,5507,37.04,106,1.13,11,0.11,942,10.19,5430,58.76,2411,26.09,212,2.29,79,0.85,21,0.22,3,0.03,2,0.02,15037,25151
0100078,11,8,ANTIOQUIA,CARACOLI,15,15,100,0,4869,0,0,0,0,1996,40.99,2873,59.00,13,0.65,8,0.40,913,46.22,604,30.58,348,17.62,41,2.07,18,0.91,3,0.15,3,0.15,2,0.10,01078,5142
0100079,19,8,ANTIOQUIA,CARAMANTA,15,15,100,0,5014,0,0,0,0,2253,44.93,2761,55.06,41,1.81,14,0.62,1121,51.00,521,23.70,318,14.46,188,8.55,10,0.45,4,0.18,0,0,2,0.09,01079,5145
2700037,15,7,SANTANDER,CARCASI,15,15,100,0,3709,0,0,0,0,2167,58.42,1542,41.57,7,0.32,4,0.18,171,7.93,1813,84.09,143,6.63,8,0.37,4,0.18,3,0.13,2,0.09,1,0.04,27037,68152
0100080,17,13,ANTIOQUIA,CAREPA,124,124,100,0,46517,0,0,0,0,20365,43.77,26152,56.22,240,1.17,58,0.28,3660,18.23,5276,26.29,9583,47.75,533,2.65,443,2.20,22,0.10,7,0.03,12,0.05,01080,5147
2900025,16,9,TOLIMA,CARMEN DE APICALA,25,25,100,0,9532,0,0,0,0,5511,57.81,4021,42.18,63,1.14,4,0.07,1116,20.49,3012,55.32,1066,19.58,99,1.81,54,0.99,7,0.12,0,0,2,0.03,29025,73148
1500040,19,7,CUNDINAMARCA,CARMEN DE CARUPA,17,17,100,0,6293,0,0,0,0,3948,62.73,2345,37.26,33,0.83,6,0.15,263,6.72,2871,73.44,611,15.63,75,1.91,13,0.33,6,0.15,10,0.25,3,0.07,15040,25154
0100082,28,14,ANTIOQUIA,CARMEN DE VIBORAL,110,110,100,0,41459,0,0,0,0,28736,69.31,12723,30.68,455,1.58,54,0.18,10486,37.14,9213,32.63,6167,21.84,1546,5.47,106,0.37,107,0.37,47,0.16,25,0.08,01082,5148
1700015,20,12,CHOCO,CARMEN DEL DARIEN,25,25,100,0,7265,0,0,0,0,3146,43.3,4119,56.69,46,1.46,13,0.41,173,5.60,185,5.99,2544,82.41,44,1.42,50,1.61,14,0.45,6,0.19,2,0.06,17015,27150
0100085,17,7,ANTIOQUIA,CAROLINA,12,12,100,0,4237,0,0,0,0,2249,53.08,1988,46.91,39,1.73,5,0.22,1260,57.14,365,16.55,409,18.54,99,4.48,11,0.49,7,0.31,2,0.09,3,0.13,01085,5150
0500001,20,16,BOLIVAR,CARTAGENA,2136,2136,100,0,821240,0,0,0,0,359713,43.8,461527,56.19,2133,0.59,341,0.09,88704,24.83,42154,11.79,199727,55.90,11279,3.15,6975,1.95,587,0.16,142,0.03,197,0.05,05001,13001
4400003,15,12,CAQUETA,CARTAGENA DEL CHAIRA,59,59,100,0,21485,0,0,0,0,7856,36.56,13629,63.43,172,2.18,44,0.56,616,8.06,2347,30.71,4042,52.90,173,2.26,140,1.83,43,0.56,5,0.06,18,0.23,44003,18150
3100034,19,14,VALLE,CARTAGO,310,310,100,0,119262,0,0,0,0,61875,51.88,57387,48.11,1220,1.97,94,0.15,16935,27.96,16131,26.63,22509,37.16,2601,4.29,645,1.06,147,0.24,41,0.06,49,0.08,31034,76147
6800004,9,4,VAUPES,CARURU,5,5,100,0,1719,0,0,0,0,561,32.63,1158,67.36,1,0.17,2,0.35,30,5.37,57,10.21,450,80.64,11,1.97,2,0.35,2,0.35,1,0.17,1,0.17,68004,97161
2900028,15,10,TOLIMA,CASABIANCA,16,16,100,0,5499,0,0,0,0,2646,48.11,2853,51.88,33,1.24,18,0.68,645,24.85,1290,49.71,465,17.91,77,2.96,39,1.50,22,0.84,1,0.03,1,0.03,29028,73152
5200010,15,9,META,CASTILLA LA NUEVA,34,34,100,0,12633,0,0,0,0,9259,73.29,3374,26.70,156,1.68,5,0.05,640,7.03,5800,63.75,2209,24.28,122,1.34,196,2.15,7,0.07,1,0.01,4,0.04,52010,50150
0100088,21,11,ANTIOQUIA,CAUCASIA,199,199,100,0,72419,0,0,0,0,32936,45.47,39483,54.52,511,1.55,76,0.23,6685,20.66,10412,32.18,12823,39.63,767,2.37,910,2.81,80,0.24,14,0.04,24,0.07,01088,5154
2700040,15,8,SANTANDER,CEPITA,10,10,100,0,2018,0,0,0,0,1400,69.37,618,30.62,2,0.14,3,0.21,173,12.40,1069,76.63,138,9.89,6,0.43,2,0.14,1,0.07,0,0,0,0,27040,68160
1300010,16,12,CORDOBA,CERETE,195,195,100,0,76341,0,0,0,0,38219,50.06,38122,49.93,321,0.83,50,0.13,9868,26.07,5755,15.20,20652,54.56,559,1.47,341,0.90,52,0.13,7,0.01,8,0.02,13010,23162
0700043,12,4,BOYACA,CERINZA,9,9,100,0,3538,0,0,0,0,2274,64.27,1264,35.72,22,0.96,1,0.04,181,8.04,1197,53.17,740,32.87,82,3.64,4,0.17,9,0.39,0,0,4,0.17,07043,15162
2700043,12,7,SANTANDER,CERRITO,14,14,100,0,5263,0,0,0,0,3317,63.02,1946,36.97,21,0.63,9,0.27,150,4.56,2767,84.18,311,9.46,19,0.57,8,0.24,8,0.24,1,0.03,1,0.03,27043,68162
2100013,13,7,MAGDALENA,CERRO DE SAN ANTONIO,26,26,100,0,8938,0,0,0,0,3228,36.11,5710,63.88,22,0.68,2,0.06,1778,55.49,183,5.71,1120,34.95,86,2.68,9,0.28,10,0.31,1,0.03,1,0.03,21013,47161
1700014,12,9,CHOCO,CERTEGUI,16,16,100,0,4857,0,0,0,0,2169,44.65,2688,55.34,63,2.90,10,0.46,463,22.08,91,4.34,1430,68.22,65,3.10,3,0.14,11,0.52,3,0.14,4,0.19,17014,27160
2300038,15,9,NARIÑO,CHACHAGUI,30,30,100,0,10906,0,0,0,0,6656,61.03,4250,38.96,82,1.23,12,0.18,864,13.16,762,11.61,4642,70.74,126,1.92,13,0.19,16,0.24,3,0.04,3,0.04,23038,52240
1500052,11,4,CUNDINAMARCA,CHAGUANI,10,10,100,0,3892,0,0,0,0,2097,53.87,1795,46.12,5,0.23,2,0.09,373,17.84,1260,60.28,377,18.03,50,2.39,13,0.62,2,0.09,1,0.04,0,0,15052,25168
2800045,10,6,SUCRE,CHALAN,14,14,100,0,4754,0,0,0,0,2104,44.25,2650,55.74,14,0.66,6,0.28,790,37.90,167,8.01,1035,49.66,34,1.63,13,0.62,6,0.28,1,0.04,1,0.04,28045,70230
4600120,11,4,CASANARE,CHAMEZA,5,5,100,0,1838,0,0,0,0,1248,67.89,590,32.10,2,0.16,0,0,84,6.74,865,69.42,247,19.82,9,0.72,26,2.08,2,0.16,0,0,0,0,46120,85015
2900040,17,14,TOLIMA,CHAPARRAL,101,101,100,0,39924,0,0,0,0,18342,45.94,21582,54.05,315,1.71,50,0.27,3655,20.33,8101,45.06,5092,28.32,426,2.36,352,1.95,32,0.17,9,0.05,15,0.08,29040,73168
2700061,12,8,SANTANDER,CHARALA,26,26,100,0,9866,0,0,0,0,6204,62.88,3662,37.11,23,0.37,2,0.03,352,5.69,4650,75.25,979,15.84,52,0.84,81,1.31,18,0.29,0,0,2,0.03,27061,68167
2700064,13,9,SANTANDER,CHARTA,11,11,100,0,3282,0,0,0,0,2120,64.59,1162,35.40,2,0.09,5,0.23,497,23.52,1426,67.48,156,7.38,16,0.75,2,0.09,5,0.23,0,0,0,0,27064,68169
1500055,22,16,CUNDINAMARCA,CHIA,264,264,100,0,108943,0,0,0,0,79657,73.11,29286,26.88,610,0.76,25,0.03,17645,22.32,30096,38.08,22512,28.48,6237,7.89,744,0.94,204,0.25,34,0.04,39,0.04,15055,25175
0100106,22,16,ANTIOQUIA,CHIGORODO,116,116,100,0,50191,0,0,0,0,20871,41.58,29320,58.41,284,1.36,44,0.21,3687,17.94,6099,29.68,9177,44.67,489,2.38,551,2.68,31,0.15,15,0.07,16,0.07,01106,5172
8800305,3,3,CONSULADOS,CHILE,89,89,100,0,24509,0,0,0,0,9234,37.67,15275,62.32,34,0.36,3,0.03,2322,25.24,1534,16.67,4540,49.36,561,6.09,73,0.79,40,0.43,7,0.07,7,0.07,88305,27810
1300016,14,10,CORDOBA,CHIMA,37,37,100,0,13164,0,0,0,0,6229,47.31,6935,52.68,30,0.48,9,0.14,2141,34.58,605,9.77,3240,52.34,69,1.11,66,1.06,11,0.17,3,0.04,1,0.01,13016,23168
2700067,14,6,SANTANDER,CHIMA,8,8,100,0,2551,0,0,0,0,1591,62.36,960,37.63,8,0.50,8,0.50,81,5.14,1388,88.12,96,6.09,5,0.31,1,0.06,0,0,0,0,2,0.12,27067,68176
1200300,17,14,CESAR,CHIMICHAGUA,75,75,100,0,25085,0,0,0,0,10243,40.83,14842,59.16,76,0.74,18,0.17,3334,32.85,2368,23.33,3975,39.16,134,1.32,232,2.28,25,0.24,5,0.04,2,0.01,12300,20175
8800315,13,6,CONSULADOS,CHINA REPUBLICA POPULAR,28,28,100,0,811,0,0,0,0,217,26.75,594,73.24,0,0,0,0,61,28.11,26,11.98,98,45.16,25,11.52,0,0,0,0,0,0,1,0.46,88315,27810
